CD_CVM;DENOM_CIA;CD_CONTA;DS_CONTA;VL_CONTA;ORDEM_EXERC
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03.05;Resgate de ações preferenciais;0.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03.06;Dividendos pagos;0.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.03.07;Arrendamentos pagos;-965.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;-29608.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;145238.0000000000;ÚLTIMO
027545;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;115630.0000000000;ÚLTIMO
027650;REVEE S.A.;6.01;Caixa Líquido Atividades Operacionais;41012000.0000000000;ÚLTIMO
027650;REVEE S.A.;6.02;Caixa Líquido Atividades de Investimento;-20287000.0000000000;ÚLTIMO
027650;REVEE S.A.;6.03;Caixa Líquido Atividades de Financiamento;-10784000.0000000000;ÚLTIMO
027650;REVEE S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
027650;REVEE S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;9941000.0000000000;ÚLTIMO
027650;REVEE S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;0.0000000000;ÚLTIMO
027650;REVEE S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;9941000.0000000000;ÚLTIMO
024953;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;6.01;Caixa Líquido Atividades Operacionais;545220.0000000000;ÚLTIMO
024953;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;6.02;Caixa Líquido Atividades de Investimento;-184568.0000000000;ÚLTIMO
024953;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;6.03;Caixa Líquido Atividades de Financiamento;-333335.0000000000;ÚLTIMO
024953;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;6.04;Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
024953;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;27317.0000000000;ÚLTIMO
024953;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;217996.0000000000;ÚLTIMO
024953;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;245313.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.01;Caixa Líquido Atividades Operacionais;-1437665.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.01.01;Caixa Gerado nas Operações;928977.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.01.02;Variações nos Ativos e Passivos;-2366642.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.02;Caixa Líquido Atividades de Investimento;-26248.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.02.02;(Aquisição) Alienação de imobilizado de uso;-15612.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.02.03;(Aquisição) Alienação de intangível;-10629.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.02.04;Aumento de capital em coligadas;0.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.02.05;Dividendos recebidos no período;0.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.02.06;(Aquisição)/Alienação de investimentos em coligadas, controladas e outros;0.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.02.08;(Aquisição) de outros investimentos;-7.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.03;Caixa Líquido Atividades de Financiamento;-270516.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.03.01;Aumento de Capital;48232.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.03.02;Aumento (Redução) em obrigações por dívidas subordinadas;-121556.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.03.03;Venda (Aquisição) de ações em tesouraria;-73290.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.03.04;Juros sobre o capital próprio pagos;-123902.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.04;Efeitos de Variação Cambial s/ Caixa e Equivalentes;63641.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.05;Aumento (Redução) de Caixa e Equivalentes;-1670788.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.05.01;Saldo Inicial de Caixa e Equivalentes;2327961.0000000000;ÚLTIMO
020567;BCO PINE S.A;6.05.02;Saldo Final de Caixa e Equivalentes;657173.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.01;Caixa Líquido Atividades Operacionais;4992174.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.01.01;Lucro ou Prejuízo Líquido antes dos Tributos sobre o Lucro;12965123.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.01.02;Ajustes ao Lucro ou Prejuízo;14086102.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.01.03;Variações nos Ativos e Passivos;-22059051.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.02;Caixa Líquido Atividades de Investimento;-3322835.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.03;Caixa Líquido Atividades de Financiamento;4402362.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.04;Efeitos de Variação Cambial s/ Caixa e Equivalentes;0.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.05;Aumento (Redução) de Caixa e Equivalentes;6071701.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.05.01;Saldo Inicial de Caixa e Equivalentes;67200905.0000000000;ÚLTIMO
020532;BCO SANTANDER (BRASIL) S.A.;6.05.02;Saldo Final de Caixa e Equivalentes;73272606.0000000000;ÚLTIMO
